params : {'max_depth': 15, 'subsample': 0.3, 'colsample_bytree': 0.3, 'n_estimators': 10} , cv_mean(best_f1) 0.63 , best_threshold : [0.35, 0.35], train_time : 6.46
params : {'max_depth': 15, 'subsample': 1.0, 'colsample_bytree': 0.3, 'n_estimators': 100} , cv_mean(best_f1) 0.63 , best_threshold : [0.29, 0.29], train_time : 77.54
params : {'max_depth': 20, 'subsample': 0.5, 'colsample_bytree': 1.0, 'n_estimators': 50} , cv_mean(best_f1) 0.62 , best_threshold : [0.17, 0.15], train_time : 169.54
params : {'max_depth': 6, 'subsample': 0.5, 'colsample_bytree': 0.5, 'n_estimators': 100} , cv_mean(best_f1) 0.64 , best_threshold : [0.31, 0.32], train_time : 2.56
params : {'max_depth': 20, 'subsample': 0.5, 'colsample_bytree': 0.8, 'n_estimators': 100} , cv_mean(best_f1) 0.62 , best_threshold : [0.12, 0.1], train_time : 283.99
params : {'max_depth': 15, 'subsample': 0.5, 'colsample_bytree': 0.5, 'n_estimators': 10} , cv_mean(best_f1) 0.63 , best_threshold : [0.32, 0.33], train_time : 13.90
params : {'max_depth': 6, 'subsample': 1.0, 'colsample_bytree': 1.0, 'n_estimators': 50} , cv_mean(best_f1) 0.64 , best_threshold : [0.31, 0.32], train_time : 1.15
params : {'max_depth': 6, 'subsample': 0.3, 'colsample_bytree': 0.5, 'n_estimators': 500} , cv_mean(best_f1) 0.63 , best_threshold : [0.3, 0.31], train_time : 9.87
params : {'max_depth': 3, 'subsample': 0.5, 'colsample_bytree': 1.0, 'n_estimators': 50, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.32, 0.32], train_time : 0.32
params : {'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'n_estimators': 300, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.31, 0.31], train_time : 0.94
params : {'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 300, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.31, 0.31], train_time : 1.36
params : {'max_depth': 6, 'subsample': 0.8, 'colsample_bytree': 0.5, 'n_estimators': 300, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.31, 0.32], train_time : 1.67
params : {'max_depth': 5, 'subsample': 0.5, 'colsample_bytree': 1.0, 'n_estimators': 300, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.31, 0.3], train_time : 1.46
params : {'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 1.0, 'n_estimators': 300, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.32, 0.32], train_time : 1.49
params : {'max_depth': 6, 'subsample': 1.0, 'colsample_bytree': 0.5, 'n_estimators': 300, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.31, 0.31], train_time : 1.87
params : {'max_depth': 10, 'subsample': 0.5, 'colsample_bytree': 1.0, 'n_estimators': 10, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.34, 0.33], train_time : 1.66
params : {'max_depth': 5, 'subsample': 1.0, 'colsample_bytree': 0.8, 'n_estimators': 500, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.3, 0.3], train_time : 6.24
params : {'max_depth': 10, 'subsample': 0.3, 'colsample_bytree': 0.5, 'n_estimators': 10, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.36, 0.35], train_time : 1.78
params : {'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'n_estimators': 300, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.31, 0.32], train_time : 2.06
params : {'max_depth': 10, 'subsample': 1.0, 'colsample_bytree': 0.3, 'n_estimators': 500, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.27, 0.28], train_time : 27.70
params : {'max_depth': 6, 'subsample': 1.0, 'colsample_bytree': 0.5, 'n_estimators': 100, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.33, 0.32], train_time : 1.56
params : {'max_depth': 10, 'subsample': 1.0, 'colsample_bytree': 0.8, 'n_estimators': 10, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.35, 0.34], train_time : 1.61
params : {'max_depth': 10, 'subsample': 1.0, 'colsample_bytree': 0.3, 'n_estimators': 10, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.38, 0.38], train_time : 1.14
params : {'max_depth': 5, 'subsample': 1.0, 'colsample_bytree': 0.3, 'n_estimators': 300, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.3, 0.31], train_time : 1.37
params : {'max_depth': 5, 'subsample': 0.5, 'colsample_bytree': 0.3, 'n_estimators': 100, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.31, 0.32], train_time : 1.62
params : {'max_depth': 10, 'subsample': 0.5, 'colsample_bytree': 1.0, 'n_estimators': 50, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.28, 0.29], train_time : 7.61
params : {'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 500, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.31, 0.31], train_time : 3.69
params : {'max_depth': 3, 'subsample': 0.3, 'colsample_bytree': 0.3, 'n_estimators': 100, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.31, 0.31], train_time : 0.96
params : {'max_depth': 12, 'subsample': 1.0, 'colsample_bytree': 0.8, 'n_estimators': 10, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.34, 0.33], train_time : 5.91
params : {'max_depth': 10, 'subsample': 0.5, 'colsample_bytree': 1.0, 'n_estimators': 500, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.62 , best_threshold : [0.23, 0.19], train_time : 62.96
params : {'max_depth': 5, 'subsample': 1.0, 'colsample_bytree': 0.8, 'n_estimators': 50, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.33, 0.31], train_time : 0.91
params : {'max_depth': 10, 'subsample': 0.5, 'colsample_bytree': 1.0, 'n_estimators': 10, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.34, 0.33], train_time : 2.13
params : {'max_depth': 10, 'subsample': 0.3, 'colsample_bytree': 0.8, 'n_estimators': 500, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.62 , best_threshold : [0.2, 0.21], train_time : 35.53
params : {'max_depth': 6, 'subsample': 0.3, 'colsample_bytree': 1.0, 'n_estimators': 50, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.31, 0.32], train_time : 0.88
params : {'max_depth': 12, 'subsample': 0.3, 'colsample_bytree': 0.5, 'n_estimators': 10, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.33, 0.34], train_time : 1.83
params : {'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 1.0, 'n_estimators': 100, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.32, 0.31], train_time : 1.22
params : {'max_depth': 5, 'subsample': 0.5, 'colsample_bytree': 0.3, 'n_estimators': 100, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.31, 0.32], train_time : 1.17
params : {'max_depth': 5, 'subsample': 0.3, 'colsample_bytree': 0.3, 'n_estimators': 50, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.33, 0.32], train_time : 0.98
params : {'max_depth': 5, 'subsample': 0.5, 'colsample_bytree': 0.8, 'n_estimators': 100, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.32, 0.31], train_time : 1.68
params : {'max_depth': 3, 'subsample': 0.5, 'colsample_bytree': 0.5, 'n_estimators': 50, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.33, 0.33], train_time : 0.80
params : {'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'n_estimators': 50, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.32, 0.32], train_time : 0.70
params : {'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.3, 'n_estimators': 10, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.62 , best_threshold : [0.37, 0.36], train_time : 0.52
params : {'max_depth': 10, 'subsample': 0.8, 'colsample_bytree': 0.5, 'n_estimators': 300, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.26, 0.29], train_time : 48.22
params : {'max_depth': 12, 'subsample': 0.3, 'colsample_bytree': 0.8, 'n_estimators': 500, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.62 , best_threshold : [0.11, 0.1], train_time : 174.08
params : {'max_depth': 6, 'subsample': 0.5, 'colsample_bytree': 0.3, 'n_estimators': 100, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.31, 0.32], train_time : 2.41
params : {'max_depth': 3, 'subsample': 0.3, 'colsample_bytree': 0.8, 'n_estimators': 300, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.3, 0.3], train_time : 2.89
params : {'max_depth': 6, 'subsample': 0.8, 'colsample_bytree': 0.5, 'n_estimators': 300, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.3, 0.31], train_time : 6.48
params : {'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 500, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.31, 0.31], train_time : 4.00
params : {'max_depth': 3, 'subsample': 0.5, 'colsample_bytree': 0.8, 'n_estimators': 100, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.3, 0.31], train_time : 1.31
params : {'max_depth': 12, 'subsample': 0.8, 'colsample_bytree': 1.0, 'n_estimators': 500, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.62 , best_threshold : [0.14, 0.14], train_time : 231.02
params : {'max_depth': 10, 'subsample': 0.3, 'colsample_bytree': 0.8, 'n_estimators': 10, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.34, 0.34], train_time : 2.15
params : {'max_depth': 10, 'subsample': 1.0, 'colsample_bytree': 1.0, 'n_estimators': 100, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.31, 0.29], train_time : 16.30
params : {'max_depth': 12, 'subsample': 1.0, 'colsample_bytree': 0.8, 'n_estimators': 500, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.62 , best_threshold : [0.19, 0.21], train_time : 156.95
params : {'max_depth': 6, 'subsample': 1.0, 'colsample_bytree': 0.8, 'n_estimators': 500, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.31, 0.32], train_time : 9.91
params : {'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'n_estimators': 100, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.32, 0.31], train_time : 1.17
params : {'max_depth': 12, 'subsample': 0.8, 'colsample_bytree': 1.0, 'n_estimators': 10, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.33, 0.32], train_time : 7.57
params : {'max_depth': 3, 'subsample': 0.3, 'colsample_bytree': 0.8, 'n_estimators': 50, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.31, 0.31], train_time : 0.83
params : {'max_depth': 6, 'subsample': 0.8, 'colsample_bytree': 0.5, 'n_estimators': 500, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.3, 0.3], train_time : 10.62
params : {'max_depth': 12, 'subsample': 1.0, 'colsample_bytree': 0.5, 'n_estimators': 500, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.22, 0.23], train_time : 172.49
params : {'max_depth': 12, 'subsample': 0.3, 'colsample_bytree': 0.5, 'n_estimators': 300, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.62 , best_threshold : [0.16, 0.2], train_time : 100.94
params : {'max_depth': 12, 'subsample': 0.5, 'colsample_bytree': 0.3, 'n_estimators': 50, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.3, 0.3], train_time : 17.07
params : {'max_depth': 10, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 100, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.3, 0.3], train_time : 14.51
params : {'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'n_estimators': 300, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.31, 0.3], train_time : 2.74
params : {'max_depth': 5, 'subsample': 1.0, 'colsample_bytree': 0.5, 'n_estimators': 500, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.32, 0.32], train_time : 7.09
params : {'max_depth': 6, 'subsample': 0.3, 'colsample_bytree': 1.0, 'n_estimators': 10, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.33, 0.33], train_time : 0.55
params : {'max_depth': 12, 'subsample': 0.3, 'colsample_bytree': 0.8, 'n_estimators': 100, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.62 , best_threshold : [0.22, 0.24], train_time : 21.84
params : {'max_depth': 12, 'subsample': 1.0, 'colsample_bytree': 1.0, 'n_estimators': 10, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.33, 0.32], train_time : 6.80
params : {'max_depth': 10, 'subsample': 0.3, 'colsample_bytree': 0.5, 'n_estimators': 100, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.29, 0.29], train_time : 9.74
params : {'max_depth': 12, 'subsample': 0.3, 'colsample_bytree': 0.8, 'n_estimators': 100, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.62 , best_threshold : [0.22, 0.24], train_time : 8.75
params : {'max_depth': 10, 'subsample': 0.3, 'colsample_bytree': 0.5, 'n_estimators': 10, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.35, 0.35], train_time : 2.39
params : {'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 1.0, 'n_estimators': 500, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.32, 0.31], train_time : 2.94
params : {'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'n_estimators': 100, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.31, 0.3], train_time : 0.95
params : {'max_depth': 5, 'subsample': 0.3, 'colsample_bytree': 1.0, 'n_estimators': 300, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.3, 0.31], train_time : 3.78
params : {'max_depth': 12, 'subsample': 1.0, 'colsample_bytree': 0.5, 'n_estimators': 100, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.29, 0.28], train_time : 42.01
params : {'max_depth': 6, 'subsample': 1.0, 'colsample_bytree': 0.8, 'n_estimators': 100, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.32, 0.31], train_time : 2.32
params : {'max_depth': 12, 'subsample': 1.0, 'colsample_bytree': 0.3, 'n_estimators': 100, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.31, 0.29], train_time : 29.50
params : {'max_depth': 10, 'subsample': 1.0, 'colsample_bytree': 0.3, 'n_estimators': 10, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.38, 0.38], train_time : 1.13
params : {'max_depth': 6, 'subsample': 0.3, 'colsample_bytree': 0.8, 'n_estimators': 500, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.28, 0.29], train_time : 9.14
params : {'max_depth': 12, 'subsample': 0.3, 'colsample_bytree': 1.0, 'n_estimators': 100, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.62 , best_threshold : [0.23, 0.23], train_time : 34.17
params : {'max_depth': 3, 'subsample': 0.3, 'colsample_bytree': 0.8, 'n_estimators': 300, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.31, 0.3], train_time : 2.60
params : {'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.5, 'n_estimators': 300, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.31, 0.31], train_time : 2.81
params : {'max_depth': 5, 'subsample': 0.3, 'colsample_bytree': 0.5, 'n_estimators': 300, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.31, 0.31], train_time : 2.95
params : {'max_depth': 12, 'subsample': 1.0, 'colsample_bytree': 0.8, 'n_estimators': 300, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.24, 0.24], train_time : 63.62
params : {'max_depth': 5, 'subsample': 0.3, 'colsample_bytree': 0.5, 'n_estimators': 300, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.29, 0.3], train_time : 3.71
params : {'max_depth': 3, 'subsample': 0.5, 'colsample_bytree': 0.3, 'n_estimators': 100, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.31, 0.32], train_time : 0.76
params : {'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 50, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.32, 0.31], train_time : 0.71
params : {'max_depth': 6, 'subsample': 0.8, 'colsample_bytree': 1.0, 'n_estimators': 500, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.3, 0.3], train_time : 6.93
params : {'max_depth': 3, 'subsample': 0.3, 'colsample_bytree': 0.5, 'n_estimators': 500, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.32, 0.32], train_time : 4.55
params : {'max_depth': 10, 'subsample': 1.0, 'colsample_bytree': 1.0, 'n_estimators': 500, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.24, 0.24], train_time : 53.13
params : {'max_depth': 5, 'subsample': 0.3, 'colsample_bytree': 0.8, 'n_estimators': 300, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.3, 0.31], train_time : 4.37
params : {'max_depth': 10, 'subsample': 0.8, 'colsample_bytree': 0.8, 'n_estimators': 300, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.26, 0.27], train_time : 39.23
params : {'max_depth': 5, 'subsample': 1.0, 'colsample_bytree': 0.5, 'n_estimators': 100, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.33, 0.33], train_time : 1.10
params : {'max_depth': 12, 'subsample': 1.0, 'colsample_bytree': 1.0, 'n_estimators': 50, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.29, 0.29], train_time : 4.89
params : {'max_depth': 3, 'subsample': 0.3, 'colsample_bytree': 0.8, 'n_estimators': 500, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.32, 0.32], train_time : 2.78
params : {'max_depth': 12, 'subsample': 1.0, 'colsample_bytree': 1.0, 'n_estimators': 10, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.33, 0.32], train_time : 5.58
params : {'max_depth': 3, 'subsample': 0.8, 'colsample_bytree': 1.0, 'n_estimators': 10, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.34, 0.33], train_time : 0.36
params : {'max_depth': 5, 'subsample': 0.3, 'colsample_bytree': 0.3, 'n_estimators': 500, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.31, 0.31], train_time : 2.00
params : {'max_depth': 10, 'subsample': 0.3, 'colsample_bytree': 0.3, 'n_estimators': 50, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.3, 0.32], train_time : 4.55
params : {'max_depth': 6, 'subsample': 0.8, 'colsample_bytree': 0.3, 'n_estimators': 500, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.3, 0.31], train_time : 7.96
params : {'max_depth': 6, 'subsample': 1.0, 'colsample_bytree': 0.3, 'n_estimators': 500, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.31, 0.32], train_time : 5.96
params : {'max_depth': 6, 'subsample': 0.5, 'colsample_bytree': 1.0, 'n_estimators': 100, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.31, 0.31], train_time : 2.37
params : {'max_depth': 6, 'subsample': 0.3, 'colsample_bytree': 0.5, 'n_estimators': 500, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.31, 0.29], train_time : 10.41
params : {'max_depth': 3, 'subsample': 1.0, 'colsample_bytree': 0.8, 'n_estimators': 10, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.34, 0.34], train_time : 0.34
params : {'max_depth': 5, 'subsample': 1.0, 'colsample_bytree': 0.3, 'n_estimators': 100, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.31, 0.31], train_time : 1.39
params : {'max_depth': 12, 'subsample': 0.3, 'colsample_bytree': 0.8, 'n_estimators': 100, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.25, 0.23], train_time : 37.69
params : {'max_depth': 12, 'subsample': 0.5, 'colsample_bytree': 0.3, 'n_estimators': 300, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.25, 0.27], train_time : 86.36
params : {'max_depth': 5, 'subsample': 0.5, 'colsample_bytree': 0.3, 'n_estimators': 500, 'datatype': 'label_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.31, 0.31], train_time : 6.09
params : {'max_depth': 10, 'subsample': 0.3, 'colsample_bytree': 0.5, 'n_estimators': 100, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.63 , best_threshold : [0.29, 0.28], train_time : 15.26
params : {'max_depth': 3, 'subsample': 0.5, 'colsample_bytree': 0.3, 'n_estimators': 10, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.62 , best_threshold : [0.36, 0.37], train_time : 0.42
params : {'max_depth': 5, 'subsample': 0.8, 'colsample_bytree': 0.5, 'n_estimators': 100, 'datatype': 'one_hot_encoding'} , cv_mean(best_f1) 0.64 , best_threshold : [0.31, 0.32], train_time : 1.88
